movie_title,title_year,language,country,duration,content_rating,movie_imdb_link,director_name,imdb_score,gross
Rango,2011,English,USA,107.0,PG,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,Gore Verbinski,7.2,123207194.0
Penguins of Madagascar,2014,English,USA,92.0,PG,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,Eric Darnell,6.7,83348920.0
The Bourne Ultimatum,2007,English,USA,115.0,PG-13,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,Paul Greengrass,8.1,227137090.0
Kung Fu Panda,2008,English,USA,92.0,PG,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,Mark Osborne,7.6,215395021.0
Ant-Man,2015,English,USA,117.0,PG-13,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,Peyton Reed,7.4,180191634.0
The Hunger Games: Catching Fire,2013,English,USA,146.0,PG-13,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,Francis Lawrence,7.6,424645577.0
Home,2015,English,USA,94.0,PG,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,Tim Johnson,6.7,177343675.0
War of the Worlds,2005,English,USA,116.0,PG-13,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,Steven Spielberg,6.5,234277056.0
Bad Boys II,2003,English,USA,147.0,R,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,Michael Bay,6.6,138396624.0
Puss in Boots,2011,English,USA,90.0,PG,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,Chris Miller,6.7,149234747.0
Salt,2010,English,USA,101.0,PG-13,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,Phillip Noyce,6.4,118311368.0
Noah,2014,English,USA,138.0,PG-13,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,Darren Aronofsky,5.8,101160529.0
The Adventures of Tintin,2011,English,USA,107.0,PG,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,Steven Spielberg,7.4,77564037.0
Harry Potter and the Prisoner of Azkaban,2004,English,UK,142.0,PG,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1,Alfonso Cuarón,7.8,249358727.0
Australia,2008,English,Australia,165.0,PG-13,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,Baz Luhrmann,6.6,49551662.0
After Earth,2013,English,USA,100.0,PG-13,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,M. Night Shyamalan,4.9,60522097.0
Dinosaur,2000,English,USA,82.0,PG,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,Eric Leighton,6.5,137748063.0
Night at the Museum: Secret of the Tomb,2014,English,USA,98.0,PG,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,Shawn Levy,6.2,113733726.0
Megamind,2010,English,USA,95.0,PG,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,Tom McGrath,7.3,148337537.0
Harry Potter and the Sorcerer's Stone,2001,English,UK,159.0,PG,http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1,Chris Columbus,7.5,317557891.0
R.I.P.D.,2013,English,USA,96.0,PG-13,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,Robert Schwentke,5.6,33592415.0
Pirates of the Caribbean: The Curse of the Black Pearl,2003,English,USA,143.0,PG-13,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,Gore Verbinski,8.1,305388685.0
The Hunger Games: Mockingjay - Part 1,2014,English,USA,123.0,PG-13,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,Francis Lawrence,6.7,337103873.0
The Da Vinci Code,2006,English,USA,174.0,PG-13,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,Ron Howard,6.6,217536138.0
Rio 2,2014,English,USA,101.0,G,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,Carlos Saldanha,6.4,131536019.0
X-Men 2,2003,English,Canada,134.0,PG-13,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1,Bryan Singer,7.5,214948780.0
Fast Five,2011,English,USA,132.0,PG-13,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,Justin Lin,7.3,209805005.0
Sherlock Holmes: A Game of Shadows,2011,English,USA,129.0,PG-13,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1,Guy Ritchie,7.5,186830669.0
Clash of the Titans,2010,English,USA,106.0,PG-13,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,Louis Leterrier,5.8,163192114.0
Total Recall,1990,English,USA,113.0,R,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,Paul Verhoeven,7.5,119412921.0
The 13th Warrior,1999,English,USA,102.0,R,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,John McTiernan,6.6,32694788.0
The Bourne Legacy,2012,English,USA,135.0,PG-13,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,Tony Gilroy,6.7,113165635.0
Batman & Robin,1997,English,USA,125.0,PG-13,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,Joel Schumacher,3.7,107285004.0
How the Grinch Stole Christmas,2000,English,USA,110.0,PG,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1,Ron Howard,6.0,260031035.0
The Day After Tomorrow,2004,English,USA,124.0,PG-13,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1,Roland Emmerich,6.4,186739919.0
Mission: Impossible II,2000,English,USA,123.0,PG-13,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,John Woo,6.1,215397307.0
The Perfect Storm,2000,English,USA,130.0,PG-13,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1,Wolfgang Petersen,6.4,182618434.0
Fantastic 4: Rise of the Silver Surfer,2007,English,USA,92.0,PG,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,Tim Story,5.6,131920333.0
Life of Pi,2012,English,USA,127.0,PG,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,Ang Lee,8.0,124976634.0
Ghost Rider,2007,English,USA,123.0,PG-13,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,Mark Steven Johnson,5.2,115802596.0
Jason Bourne,2016,English,UK,123.0,PG-13,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1,Paul Greengrass,7.1,108521835.0
Charlie's Angels: Full Throttle,2003,English,USA,107.0,PG-13,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,McG,4.8,100685880.0
Prometheus,2012,English,USA,124.0,R,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,Ridley Scott,7.0,126464904.0
Stuart Little 2,2002,English,USA,77.0,PG,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,Rob Minkoff,5.4,64736114.0
Elysium,2013,English,USA,109.0,R,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1,Neill Blomkamp,6.6,93050117.0
The Chronicles of Riddick,2004,English,USA,134.0,PG-13,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1,David Twohy,6.7,57637485.0
RoboCop,2014,English,USA,117.0,PG-13,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,José Padilha,6.2,58607007.0
Speed Racer,2008,English,USA,135.0,PG,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1,Lana Wachowski,6.1,43929341.0
How Do You Know,2010,English,USA,121.0,PG-13,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1,James L. Brooks,5.3,30212620.0
Knight and Day,2010,English,USA,117.0,PG-13,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1,James Mangold,6.3,76418654.0
Oblivion,2013,English,USA,124.0,PG-13,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1,Joseph Kosinski,7.0,89021735.0
Star Wars: Episode III - Revenge of the Sith,2005,English,USA,140.0,PG-13,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,George Lucas,7.6,380262555.0
Star Wars: Episode II - Attack of the Clones,2002,English,USA,142.0,PG,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,George Lucas,6.7,310675583.0
"Monsters, Inc.",2001,English,USA,92.0,G,http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,Pete Docter,8.1,289907418.0
The Wolverine,2013,English,USA,138.0,PG-13,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,James Mangold,6.7,132550960.0
Star Wars: Episode I - The Phantom Menace,1999,English,USA,136.0,PG,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,George Lucas,6.5,474544677.0
The Croods,2013,English,USA,98.0,PG,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,Kirk De Micco,7.3,187165546.0
Windtalkers,2002,English,USA,153.0,R,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,John Woo,6.0,40911830.0
The Huntsman: Winter's War,2016,English,USA,120.0,PG-13,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,Cedric Nicolas-Troyan,6.1,47952020.0
Teenage Mutant Ninja Turtles,2014,English,USA,101.0,PG-13,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,Jonathan Liebesman,5.9,190871240.0
Gravity,2013,English,UK,91.0,PG-13,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1,Alfonso Cuarón,7.8,274084951.0
Dante's Peak,1997,English,USA,108.0,PG-13,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,Roger Donaldson,5.8,67155742.0
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,English,USA,112.0,PG-13,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,Dave Green,6.3,81638674.0
Fantastic Four,2015,English,USA,100.0,PG-13,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,Josh Trank,4.3,56114221.0
Night at the Museum,2006,English,USA,108.0,PG,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,Shawn Levy,6.4,250863268.0
San Andreas,2015,English,USA,114.0,PG-13,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,Brad Peyton,6.1,155181732.0
Tomorrow Never Dies,1997,English,UK,119.0,PG-13,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1,Roger Spottiswoode,6.5,125332007.0
The Patriot,2000,English,USA,142.0,R,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,Roland Emmerich,7.1,113330342.0
Ocean's Twelve,2004,English,USA,125.0,PG-13,http://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1,Steven Soderbergh,6.4,125531634.0
Mr. & Mrs. Smith,2005,English,USA,126.0,PG-13,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,Doug Liman,6.5,186336103.0
Insurgent,2015,English,USA,119.0,PG-13,http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1,Robert Schwentke,6.3,129995817.0
The Aviator,2004,English,USA,170.0,PG-13,http://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1,Martin Scorsese,7.5,102608827.0
Gulliver's Travels,2010,English,USA,85.0,PG,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1,Rob Letterman,4.9,42776259.0
The Green Hornet,2011,English,USA,119.0,PG-13,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1,Michel Gondry,5.8,98780042.0
300: Rise of an Empire,2014,English,USA,102.0,R,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,Noam Murro,6.2,106369117.0
The Smurfs,2011,English,USA,103.0,PG,http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1,Raja Gosnell,5.5,142614158.0
Home on the Range,2004,English,USA,76.0,PG,http://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1,Will Finn,5.4,50026353.0
Allegiant,2016,English,USA,120.0,PG-13,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1,Robert Schwentke,5.8,66002193.0
Real Steel,2011,English,USA,127.0,PG-13,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1,Shawn Levy,7.1,85463309.0
The Smurfs 2,2013,English,USA,105.0,PG,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1,Raja Gosnell,5.4,71017784.0
Speed 2: Cruise Control,1997,English,USA,121.0,PG-13,http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1,Jan de Bont,3.7,48068396.0
Ender's Game,2013,English,USA,114.0,PG-13,http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1,Gavin Hood,6.7,61656849.0
Live Free or Die Hard,2007,English,USA,129.0,PG-13,http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1,Len Wiseman,7.2,134520804.0
The Lord of the Rings: The Fellowship of the Ring,2001,English,New Zealand,171.0,PG-13,http://www.imdb.com/title/tt0120737/?ref_=fn_tt_tt_1,Peter Jackson,8.8,313837577.0
Around the World in 80 Days,2004,English,USA,120.0,PG,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,Frank Coraci,5.8,24004159.0
Ali,2001,English,USA,165.0,R,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1,Michael Mann,6.8,58183966.0
The Cat in the Hat,2003,English,USA,82.0,PG,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1,Bo Welch,3.8,100446895.0
"I, Robot",2004,English,USA,115.0,PG-13,http://www.imdb.com/title/tt0343818/?ref_=fn_tt_tt_1,Alex Proyas,7.1,144795350.0
Kingdom of Heaven,2005,English,USA,194.0,R,http://www.imdb.com/title/tt0320661/?ref_=fn_tt_tt_1,Ridley Scott,7.2,47396698.0
Stuart Little,1999,English,Germany,84.0,PG,http://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1,Rob Minkoff,5.9,140015224.0
The Princess and the Frog,2009,English,USA,97.0,G,http://www.imdb.com/title/tt0780521/?ref_=fn_tt_tt_1,Ron Clements,7.1,104374107.0
The Martian,2015,English,USA,151.0,PG-13,http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1,Ridley Scott,8.1,228430993.0
The Island,2005,English,USA,136.0,PG-13,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,Michael Bay,6.9,35799026.0
Town & Country,2001,English,New Line,104.0,R,http://www.imdb.com/title/tt0141907/?ref_=fn_tt_tt_1,Peter Chelsom,4.4,6712451.0
Gone in Sixty Seconds,2000,English,USA,127.0,PG-13,http://www.imdb.com/title/tt0187078/?ref_=fn_tt_tt_1,Dominic Sena,6.5,101643008.0
Gladiator,2000,English,USA,171.0,R,http://www.imdb.com/title/tt0172495/?ref_=fn_tt_tt_1,Ridley Scott,8.5,187670866.0
Minority Report,2002,English,USA,145.0,PG-13,http://www.imdb.com/title/tt0181689/?ref_=fn_tt_tt_1,Steven Spielberg,7.7,132014112.0
Harry Potter and the Chamber of Secrets,2002,English,UK,174.0,PG,http://www.imdb.com/title/tt0295297/?ref_=fn_tt_tt_1,Chris Columbus,7.4,261970615.0
Casino Royale,2006,English,UK,144.0,PG-13,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,Martin Campbell,8.0,167007184.0
Planet of the Apes,2001,English,USA,119.0,PG-13,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,Tim Burton,5.7,180011740.0
Terminator 2: Judgment Day,1991,English,USA,153.0,R,http://www.imdb.com/title/tt0103064/?ref_=fn_tt_tt_1,James Cameron,8.5,204843350.0
Public Enemies,2009,English,USA,140.0,R,http://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1,Michael Mann,7.0,97030725.0
American Gangster,2007,English,USA,176.0,R,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1,Ridley Scott,7.8,130127620.0
True Lies,1994,English,USA,141.0,R,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1,James Cameron,7.2,146282411.0
The Taking of Pelham 1 2 3,2009,English,USA,106.0,R,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1,Tony Scott,6.4,65452312.0
Little Fockers,2010,English,USA,98.0,PG-13,http://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1,Paul Weitz,5.5,148383780.0
The Other Guys,2010,English,USA,116.0,PG-13,http://www.imdb.com/title/tt1386588/?ref_=fn_tt_tt_1,Adam McKay,6.7,119219978.0
Eraser,1996,English,USA,115.0,R,http://www.imdb.com/title/tt0116213/?ref_=fn_tt_tt_1,Chuck Russell,6.1,101228120.0
Django Unchained,2012,English,USA,165.0,R,http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1,Quentin Tarantino,8.5,162804648.0
The Hunchback of Notre Dame,1996,English,USA,91.0,G,http://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1,Gary Trousdale,6.9,100117603.0
The Emperor's New Groove,2000,English,USA,78.0,G,http://www.imdb.com/title/tt0120917/?ref_=fn_tt_tt_1,Mark Dindal,7.3,89296573.0
The Expendables 2,2012,English,USA,103.0,R,http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1,Simon West,6.7,85017401.0
National Treasure,2004,English,USA,131.0,PG,http://www.imdb.com/title/tt0368891/?ref_=fn_tt_tt_1,Jon Turteltaub,6.9,173005002.0
Eragon,2006,English,USA,104.0,PG,http://www.imdb.com/title/tt0449010/?ref_=fn_tt_tt_1,Stefen Fangmeier,5.1,75030163.0
Where the Wild Things Are,2009,English,Germany,101.0,PG,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,Spike Jonze,6.8,77222184.0
Epic,2013,English,USA,102.0,PG,http://www.imdb.com/title/tt0848537/?ref_=fn_tt_tt_1,Chris Wedge,6.7,107515297.0
The Tourist,2010,English,USA,103.0,PG-13,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1,Florian Henckel von Donnersmarck,6.0,67631157.0
End of Days,1999,English,USA,121.0,R,http://www.imdb.com/title/tt0146675/?ref_=fn_tt_tt_1,Peter Hyams,5.7,66862068.0
Blood Diamond,2006,English,Germany,143.0,R,http://www.imdb.com/title/tt0450259/?ref_=fn_tt_tt_1,Edward Zwick,8.0,57366262.0
The Wolf of Wall Street,2013,English,USA,240.0,R,http://www.imdb.com/title/tt0993846/?ref_=fn_tt_tt_1,Martin Scorsese,8.2,116866727.0
Batman Forever,1995,English,USA,121.0,PG-13,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1,Joel Schumacher,5.4,184031112.0
Starship Troopers,1997,English,USA,129.0,R,http://www.imdb.com/title/tt0120201/?ref_=fn_tt_tt_1,Paul Verhoeven,7.2,54700065.0
Cloud Atlas,2012,English,Germany,172.0,R,http://www.imdb.com/title/tt1371111/?ref_=fn_tt_tt_1,Tom Tykwer,7.5,27098580.0
Legend of the Guardians: The Owls of Ga'Hoole,2010,English,USA,101.0,PG,http://www.imdb.com/title/tt1219342/?ref_=fn_tt_tt_1,Zack Snyder,7.0,55673333.0
Catwoman,2004,English,USA,87.0,PG-13,http://www.imdb.com/title/tt0327554/?ref_=fn_tt_tt_1,Pitof,3.3,40198710.0
Hercules,2014,English,USA,101.0,PG-13,http://www.imdb.com/title/tt1267297/?ref_=fn_tt_tt_1,Brett Ratner,6.0,72660029.0
Treasure Planet,2002,English,USA,95.0,PG,http://www.imdb.com/title/tt0133240/?ref_=fn_tt_tt_1,Ron Clements,7.1,38120554.0
Land of the Lost,2009,English,USA,102.0,PG-13,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,Brad Silberling,5.4,49392095.0
The Expendables 3,2014,English,USA,131.0,PG-13,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1,Patrick Hughes,6.1,39292022.0
Point Break,2015,English,USA,114.0,PG-13,http://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1,Ericson Core,5.3,28772222.0
Son of the Mask,2005,English,USA,94.0,PG,http://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1,Lawrence Guterman,2.2,17010646.0
In the Heart of the Sea,2015,English,USA,122.0,PG-13,http://www.imdb.com/title/tt1390411/?ref_=fn_tt_tt_1,Ron Howard,7.0,24985612.0
The Adventures of Pluto Nash,2002,English,USA,95.0,PG-13,http://www.imdb.com/title/tt0180052/?ref_=fn_tt_tt_1,Ron Underwood,3.8,4411102.0
Green Zone,2010,English,France,115.0,R,http://www.imdb.com/title/tt0947810/?ref_=fn_tt_tt_1,Paul Greengrass,6.9,35024475.0
The Peanuts Movie,2015,English,USA,88.0,G,http://www.imdb.com/title/tt2452042/?ref_=fn_tt_tt_1,Steve Martino,7.2,130174897.0
The Spanish Prisoner,1997,English,USA,110.0,PG,http://www.imdb.com/title/tt0120176/?ref_=fn_tt_tt_1,David Mamet,7.3,10200000.0
The Mummy Returns,2001,English,USA,130.0,PG-13,http://www.imdb.com/title/tt0209163/?ref_=fn_tt_tt_1,Stephen Sommers,6.3,202007640.0
Gangs of New York,2002,English,USA,216.0,R,http://www.imdb.com/title/tt0217505/?ref_=fn_tt_tt_1,Martin Scorsese,7.5,77679638.0
The Flowers of War,2011,Mandarin,China,146.0,R,http://www.imdb.com/title/tt1410063/?ref_=fn_tt_tt_1,Yimou Zhang,7.6,9213.0
Surf's Up,2007,English,USA,85.0,PG,http://www.imdb.com/title/tt0423294/?ref_=fn_tt_tt_1,Ash Brannon,6.8,58867694.0
The Stepford Wives,2004,English,USA,93.0,PG-13,http://www.imdb.com/title/tt0327162/?ref_=fn_tt_tt_1,Frank Oz,5.2,59475623.0
Black Hawk Down,2001,English,USA,152.0,R,http://www.imdb.com/title/tt0265086/?ref_=fn_tt_tt_1,Ridley Scott,7.7,108638745.0
The Campaign,2012,English,USA,85.0,R,http://www.imdb.com/title/tt1790886/?ref_=fn_tt_tt_1,Jay Roach,6.2,86897182.0
The Fifth Element,1997,English,France,126.0,PG-13,http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1,Luc Besson,7.7,63540020.0
Sex and the City 2,2010,English,USA,146.0,R,http://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1,Michael Patrick King,4.3,95328937.0
The Road to El Dorado,2000,English,USA,89.0,PG,http://www.imdb.com/title/tt0138749/?ref_=fn_tt_tt_1,Bibo Bergeron,6.9,50802661.0
Ice Age: Continental Drift,2012,English,USA,88.0,PG,http://www.imdb.com/title/tt1667889/?ref_=fn_tt_tt_1,Steve Martino,6.6,161317423.0
Cinderella,2015,English,USA,105.0,PG,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,Kenneth Branagh,7.0,201148159.0
The Lovely Bones,2009,English,USA,135.0,PG-13,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,Peter Jackson,6.7,43982842.0
Finding Nemo,2003,English,USA,100.0,G,http://www.imdb.com/title/tt0266543/?ref_=fn_tt_tt_1,Andrew Stanton,8.2,380838870.0
The Lord of the Rings: The Return of the King,2003,English,USA,192.0,PG-13,http://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1,Peter Jackson,8.9,377019252.0
The Lord of the Rings: The Two Towers,2002,English,USA,172.0,PG-13,http://www.imdb.com/title/tt0167261/?ref_=fn_tt_tt_1,Peter Jackson,8.7,340478898.0
Seventh Son,2014,English,USA,102.0,PG-13,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1,Sergey Bodrov,5.5,17176900.0
Lara Croft: Tomb Raider,2001,English,USA,100.0,PG-13,http://www.imdb.com/title/tt0146316/?ref_=fn_tt_tt_1,Simon West,5.7,131144183.0
Transcendence,2014,English,UK,119.0,PG-13,http://www.imdb.com/title/tt2209764/?ref_=fn_tt_tt_1,Wally Pfister,6.3,23014504.0
Jurassic Park III,2001,English,USA,92.0,PG-13,http://www.imdb.com/title/tt0163025/?ref_=fn_tt_tt_1,Joe Johnston,5.9,181166115.0
Rise of the Planet of the Apes,2011,English,USA,105.0,PG-13,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1,Rupert Wyatt,7.6,176740650.0
The Spiderwick Chronicles,2008,English,USA,107.0,PG,http://www.imdb.com/title/tt0416236/?ref_=fn_tt_tt_1,Mark Waters,6.6,71148699.0
A Good Day to Die Hard,2013,English,USA,101.0,R,http://www.imdb.com/title/tt1606378/?ref_=fn_tt_tt_1,John Moore,5.3,67344392.0
The Alamo,2004,English,USA,137.0,PG-13,http://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1,John Lee Hancock,6.0,22406362.0
The Incredibles,2004,English,USA,115.0,PG,http://www.imdb.com/title/tt0317705/?ref_=fn_tt_tt_1,Brad Bird,8.0,261437578.0
Cutthroat Island,1995,English,USA,124.0,PG-13,http://www.imdb.com/title/tt0112760/?ref_=fn_tt_tt_1,Renny Harlin,5.6,11000000.0
Percy Jackson & the Olympians: The Lightning Thief,2010,English,UK,118.0,PG,http://www.imdb.com/title/tt0814255/?ref_=fn_tt_tt_1,Chris Columbus,5.9,88761720.0
Men in Black,1997,English,USA,98.0,PG-13,http://www.imdb.com/title/tt0119654/?ref_=fn_tt_tt_1,Barry Sonnenfeld,7.3,250147615.0
Toy Story 2,1999,English,USA,82.0,G,http://www.imdb.com/title/tt0120363/?ref_=fn_tt_tt_1,John Lasseter,7.9,245823397.0
Unstoppable,2010,English,USA,98.0,PG-13,http://www.imdb.com/title/tt0477080/?ref_=fn_tt_tt_1,Tony Scott,6.8,81557479.0
Rush Hour 2,2001,English,USA,90.0,PG-13,http://www.imdb.com/title/tt0266915/?ref_=fn_tt_tt_1,Brett Ratner,6.6,226138454.0
What Lies Beneath,2000,English,USA,130.0,PG-13,http://www.imdb.com/title/tt0161081/?ref_=fn_tt_tt_1,Robert Zemeckis,6.6,155370362.0
Cloudy with a Chance of Meatballs,2009,English,USA,90.0,PG,http://www.imdb.com/title/tt0844471/?ref_=fn_tt_tt_1,Phil Lord,7.0,124870275.0
Ice Age: Dawn of the Dinosaurs,2009,English,USA,94.0,PG,http://www.imdb.com/title/tt1080016/?ref_=fn_tt_tt_1,Carlos Saldanha,7.0,196573705.0
The Secret Life of Walter Mitty,2013,English,USA,114.0,PG,http://www.imdb.com/title/tt0359950/?ref_=fn_tt_tt_1,Ben Stiller,7.3,58229120.0
